id,texto,categoria
843,por,I-PERSONAL
843,lo,I-PERSONAL
843,que,I-PERSONAL
843,pienso,B-PERSONAL
844,Tengo,I-PERSONAL
844,miedo,I-PERSONAL
844,a,I-PERSONAL
844,ser,I-PERSONAL
844,juzgada,I-PERSONAL
844,por,I-PERSONAL
844,lo,I-PERSONAL
844,que,I-PERSONAL
844,digo,B-PERSONAL
845,tengo,I-PERSONAL
845,miedo,I-PERSONAL
845,a,I-PERSONAL
845,ser,I-PERSONAL
845,juzgada,I-PERSONAL
845,por,I-PERSONAL
845,lo,I-PERSONAL
845,que,I-PERSONAL
845,hago,I-PERSONAL
846,He,B-PERSONAL
846,desarrollado,I-PERSONAL
846,mi,I-PERSONAL
846,carrera,I-PERSONAL
846,combinando,I-PERSONAL
846,"creatividad,",I-PERSONAL
846,humor,I-PERSONAL
846,y,I-PERSONAL
846,expresión,I-PERSONAL
846,personal.,B-PERSONAL
847,Mi,I-PERSONAL
847,mamá,I-PERSONAL
847,influyó,I-PERSONAL
847,mucho,I-PERSONAL
847,en,I-PERSONAL
847,mi,I-PERSONAL
847,forma,I-PERSONAL
847,de,I-PERSONAL
847,ver,B-TRABAJO
847,las,I-TRABAJO
847,relaciones,I-TRABAJO
848,Mi,I-TRABAJO
848,mamá,I-TRABAJO
848,es,I-TRABAJO
848,muy,I-TRABAJO
848,directa,I-TRABAJO
848,con,I-TRABAJO
848,sus,I-TRABAJO
848,opiniones,B-FAMILIAR
849,Mi,I-FAMILIAR
849,papá,I-FAMILIAR
849,influyó,I-FAMILIAR
849,mucho,I-FAMILIAR
849,en,I-FAMILIAR
849,mi,I-FAMILIAR
849,forma,I-FAMILIAR
849,de,I-FAMILIAR
849,ver,I-FAMILIAR
849,las,I-FAMILIAR
849,relaciones,B-FAMILIAR
850,Mi,I-FAMILIAR
850,papá,I-FAMILIAR
850,es,I-FAMILIAR
850,muy,I-FAMILIAR
850,directa,I-FAMILIAR
850,con,I-FAMILIAR
850,sus,I-FAMILIAR
850,opiniones,B-FAMILIAR
851,Mi,I-FAMILIAR
851,padres,I-FAMILIAR
851,no,I-FAMILIAR
851,me,I-FAMILIAR
851,dejan,I-FAMILIAR
851,tener,I-FAMILIAR
851,"novio,",I-FAMILIAR
851,son,I-FAMILIAR
851,muy,I-FAMILIAR
851,estrictos,I-FAMILIAR
852,Mis,B-FAMILIAR
852,papás,I-FAMILIAR
852,fueron,I-FAMILIAR
852,muy,I-FAMILIAR
852,rudos,I-FAMILIAR
852,conmigo,I-FAMILIAR
852,durante,I-FAMILIAR
852,mi,I-FAMILIAR
852,adolescencia,B-FAMILIAR
853,Mis,I-FAMILIAR
853,papás,I-FAMILIAR
853,son,I-FAMILIAR
853,rudos,I-FAMILIAR
853,conmigo,I-FAMILIAR
854,Mi,I-FAMILIAR
854,papá,I-FAMILIAR
854,no,I-FAMILIAR
854,es,I-FAMILIAR
854,muy,B-FAMILIAR
854,comprensivo,I-FAMILIAR
855,Mi,I-FAMILIAR
855,mamá,I-FAMILIAR
855,no,I-FAMILIAR
855,es,I-FAMILIAR
855,muy,I-FAMILIAR
855,comprensiva,I-FAMILIAR
856,Siento,I-FAMILIAR
856,que,B-FAMILIAR
856,mi,I-FAMILIAR
856,papá,I-FAMILIAR
856,no,I-FAMILIAR
856,me,I-FAMILIAR
856,dice,B-FAMILIAR
856,toda,I-FAMILIAR
856,la,I-FAMILIAR
856,verdad,I-FAMILIAR
857,Siento,I-FAMILIAR
857,que,I-FAMILIAR
857,mi,B-FAMILIAR
857,mamá,I-FAMILIAR
857,no,I-FAMILIAR
857,me,I-FAMILIAR
857,dice,I-FAMILIAR
857,toda,I-FAMILIAR
857,la,B-FAMILIAR
857,verdad,I-FAMILIAR
858,No,I-FAMILIAR
858,se,I-FAMILIAR
858,me,I-FAMILIAR
858,permite,I-FAMILIAR
858,salir,I-FAMILIAR
858,ni,I-FAMILIAR
858,convivir,I-FAMILIAR
858,libremente,I-FAMILIAR
858,con,B-FAMILIAR
858,hombres,I-FAMILIAR
859,Comparaba,I-FAMILIAR
859,mi,I-FAMILIAR
859,situación,I-FAMILIAR
859,con,I-FAMILIAR
859,la,I-FAMILIAR
859,de,I-FAMILIAR
859,mi,I-FAMILIAR
859,hermana,I-FAMILIAR
860,Desde,B-FAMILIAR
860,joven,I-FAMILIAR
860,me,I-FAMILIAR
860,atraían,I-FAMILIAR
860,personas,I-FAMILIAR
860,que,I-FAMILIAR
860,parecían,I-FAMILIAR
860,emocionalmente,I-FAMILIAR
860,imposibles.,I-FAMILIAR
861,Creo,I-FAMILIAR
861,que,B-FAMILIAR
861,mi,I-FAMILIAR
861,amor,I-FAMILIAR
861,puede,I-FAMILIAR
861,cambiar,I-FAMILIAR
861,a,I-FAMILIAR
861,una,I-FAMILIAR
861,persona,I-FAMILIAR
862,se,B-AMOROSA
862,que,I-AMOROSA
862,puedo,I-AMOROSA
862,cambiar,I-AMOROSA
862,a,I-AMOROSA
862,mi,I-AMOROSA
862,novio,I-AMOROSA
863,se,I-AMOROSA
863,que,I-AMOROSA
863,puedo,B-AMOROSA
863,cambiar,I-AMOROSA
863,a,I-AMOROSA
863,mi,I-AMOROSA
863,novia,I-AMOROSA
864,No,I-AMOROSA
864,tengo,I-AMOROSA
864,amor,I-AMOROSA
864,propio,I-AMOROSA
865,priorizo,B-AMOROSA
865,escuchar,I-AMOROSA
865,y,I-AMOROSA
865,apoyar,I-AMOROSA
865,a,I-AMOROSA
865,quien,I-AMOROSA
865,me,I-AMOROSA
865,gustaba,B-AMOROSA
865,aunque,I-AMOROSA
865,eso,I-AMOROSA
865,me,I-AMOROSA
865,lastimara,I-AMOROSA
866,idealizo,I-AMOROSA
866,el,I-AMOROSA
866,amor,B-PERSONAL
867,Deseaba,I-PERSONAL
867,profundamente,I-PERSONAL
867,que,I-PERSONAL
867,alguien,B-AMOROSA
867,me,I-AMOROSA
867,quisiera,I-AMOROSA
868,Siento,I-AMOROSA
868,que,I-AMOROSA
868,ocupo,I-AMOROSA
868,tener,I-AMOROSA
868,pareja,I-AMOROSA
868,para,I-AMOROSA
868,sentirme,I-AMOROSA
868,completo,I-AMOROSA
869,Siento,I-AMOROSA
869,que,B-AMOROSA
869,ocupo,I-AMOROSA
869,tener,I-AMOROSA
869,pareja,B-AMOROSA
869,para,I-AMOROSA
869,sentirme,I-AMOROSA
869,completa,I-AMOROSA
870,Me,I-AMOROSA
870,preocupa,I-AMOROSA
870,el,B-AMOROSA
870,no,I-AMOROSA
870,ser,I-AMOROSA
870,querido,I-AMOROSA
871,Me,I-AMOROSA
871,preocupa,I-AMOROSA
871,el,I-AMOROSA
871,no,I-AMOROSA
871,ser,B-AMOROSA
871,querida,I-AMOROSA
872,Me,I-AMOROSA
872,preocupa,I-AMOROSA
872,la,I-AMOROSA
872,idea,I-AMOROSA
872,de,I-AMOROSA
872,envejecer,I-AMOROSA
872,solo,B-AMOROSA
873,Me,I-AMOROSA
873,preocupa,I-AMOROSA
873,la,I-AMOROSA
873,idea,I-AMOROSA
873,de,I-AMOROSA
873,envejecer,B-AMOROSA
873,sola,I-AMOROSA
874,Mis,I-AMOROSA
874,emociones,I-AMOROSA
874,son,I-AMOROSA
874,dificiles,I-AMOROSA
874,de,B-AMOROSA
874,manejar,I-AMOROSA
875,cuando,I-AMOROSA
875,me,I-AMOROSA
875,enojo,I-AMOROSA
875,exploto,I-AMOROSA
876,Me,I-AMOROSA
876,preocupa,B-AMOROSA
876,mucho,I-AMOROSA
876,el,I-AMOROSA
876,como,I-AMOROSA
876,me,I-AMOROSA
876,veo,I-AMOROSA
877,vivo,I-AMOROSA
877,con,B-PERSONAL
877,inseguridad,I-PERSONAL
877,sobre,I-PERSONAL
877,mi,I-PERSONAL
877,apariencia,I-PERSONAL
878,No,I-PERSONAL
878,me,B-PERSONAL
878,gusta,I-PERSONAL
878,como,I-PERSONAL
878,me,I-PERSONAL
878,veo,B-PERSONAL
879,siento,I-PERSONAL
879,confunsion,I-PERSONAL
879,sobre,I-PERSONAL
879,lo,I-PERSONAL
879,que,I-PERSONAL
879,quiero,I-PERSONAL
880,Aprendí,B-PERSONAL
880,desde,I-PERSONAL
880,joven,I-PERSONAL
880,a,I-PERSONAL
880,escribir,I-PERSONAL
880,como,I-PERSONAL
880,forma,B-PERSONAL
880,de,I-PERSONAL
880,expresión,I-PERSONAL
881,Desde,I-PERSONAL
881,temprana,I-PERSONAL
881,edad,I-PERSONAL
881,desarrollé,B-PERSONAL
881,habilidades,I-PERSONAL
881,creativas,I-PERSONAL
881,como,I-PERSONAL
881,la,I-PERSONAL
881,escritura,I-PERSONAL
881,y,B-TRABAJO
881,el,I-TRABAJO
881,dibujo,I-TRABAJO
882,Tenía,I-TRABAJO
882,disciplina,I-TRABAJO
882,para,I-TRABAJO
882,dedicar,I-TRABAJO
882,tiempo,I-TRABAJO
882,a,I-TRABAJO
882,actividades,B-TRABAJO
882,creativas,I-TRABAJO
883,Escribir,I-TRABAJO
883,me,I-TRABAJO
883,ayuda,I-TRABAJO
883,a,I-TRABAJO
883,expresar,I-TRABAJO
883,mis,I-TRABAJO
883,sentimientos,I-TRABAJO
884,Crecí,I-TRABAJO
884,en,I-TRABAJO
884,un,I-TRABAJO
884,entorno,B-TRABAJO
884,donde,I-TRABAJO
884,mi,I-TRABAJO
884,mamá,I-TRABAJO
884,controlaba,I-TRABAJO
884,mucho,I-TRABAJO
884,mis,I-TRABAJO
884,relaciones,I-TRABAJO
884,sentimentales,B-AMOROSA
885,Crecí,I-AMOROSA
885,en,I-AMOROSA
885,un,I-AMOROSA
885,entorno,I-AMOROSA
885,donde,I-AMOROSA
885,mi,I-AMOROSA
885,papá,B-FAMILIAR
885,controlaba,I-FAMILIAR
885,mucho,I-FAMILIAR
885,mis,I-FAMILIAR
885,relaciones,I-FAMILIAR
885,sentimentales,I-FAMILIAR
886,En,I-FAMILIAR
886,mi,I-FAMILIAR
886,casa,I-FAMILIAR
886,había,I-FAMILIAR
886,reglas,I-FAMILIAR
886,estrictas,I-FAMILIAR
886,sobre,B-FAMILIAR
886,tener,I-FAMILIAR
886,novio,I-FAMILIAR
887,Mi,I-FAMILIAR
887,familia,I-FAMILIAR
887,prioriza,I-FAMILIAR
887,primero,I-FAMILIAR
887,la,I-FAMILIAR
887,escuela,I-FAMILIAR
887,a,I-FAMILIAR
887,todo,I-FAMILIAR
887,lo,I-FAMILIAR
887,demas,B-FAMILIAR
888,Mi,I-FAMILIAR
888,familia,I-FAMILIAR
888,veía,I-FAMILIAR
888,con,I-FAMILIAR
888,preocupación,I-FAMILIAR
888,el,I-FAMILIAR
888,tema,I-FAMILIAR
888,del,I-FAMILIAR
888,embarazo,B-FAMILIAR
888,adolescente,I-FAMILIAR
889,Los,I-FAMILIAR
889,miedos,I-FAMILIAR
889,de,I-FAMILIAR
889,mis,I-FAMILIAR
889,padres,I-FAMILIAR
889,influyeron,I-FAMILIAR
889,en,I-FAMILIAR
889,mis,I-FAMILIAR
889,libertaddes,B-FAMILIAR
890,Mis,I-FAMILIAR
890,decisiones,I-FAMILIAR
890,amorosas,I-FAMILIAR
890,estaban,I-FAMILIAR
890,muy,I-FAMILIAR
890,condicionadas,I-FAMILIAR
890,por,I-FAMILIAR
890,las,I-FAMILIAR
890,normas,I-FAMILIAR
890,familiares,B-FAMILIAR
891,siento,I-FAMILIAR
891,que,I-FAMILIAR
891,mi,I-FAMILIAR
891,familia,I-FAMILIAR
891,me,I-FAMILIAR
891,limita,I-FAMILIAR
891,emocionalmente,I-FAMILIAR
892,Desde,I-FAMILIAR
892,muy,B-AMOROSA
892,joven,I-AMOROSA
892,tenía,I-AMOROSA
892,una,I-AMOROSA
892,fuerte,I-AMOROSA
892,necesidad,I-AMOROSA
892,de,I-AMOROSA
892,tener,I-AMOROSA
892,novio,I-AMOROSA
893,Idealizaba,I-AMOROSA
893,el,B-FAMILIAR
893,amor,I-FAMILIAR
894,Me,I-FAMILIAR
894,enamoraba,I-FAMILIAR
894,de,I-FAMILIAR
894,personas,I-FAMILIAR
894,que,I-FAMILIAR
894,apenas,B-AMOROSA
894,conocía,I-AMOROSA
895,Me,I-AMOROSA
895,enamoraba,I-AMOROSA
895,de,I-AMOROSA
895,personas,I-AMOROSA
895,con,I-AMOROSA
895,quienes,I-AMOROSA
895,no,I-AMOROSA
895,hablaba,I-AMOROSA
896,Vivía,B-AMOROSA
896,el,I-AMOROSA
896,amor,I-AMOROSA
896,de,B-AMOROSA
896,forma,I-AMOROSA
896,platónica,I-AMOROSA
896,por,I-AMOROSA
896,mucho,I-AMOROSA
896,tiempo,I-AMOROSA
897,Soñaba,I-AMOROSA
897,con,B-AMOROSA
897,casarme,I-AMOROSA
897,incluso,I-AMOROSA
897,desde,I-AMOROSA
897,la,I-AMOROSA
897,infancia,I-AMOROSA
898,Sueño,I-AMOROSA
898,con,I-AMOROSA
898,casarme,B-AMOROSA
899,Me,I-AMOROSA
899,ilusionaba,I-AMOROSA
899,por,I-AMOROSA
899,todo,I-AMOROSA
900,Me,I-AMOROSA
900,siento,I-AMOROSA
900,confundida,I-AMOROSA
900,cuando,I-AMOROSA
900,me,B-AMOROSA
900,gustaban,I-AMOROSA
900,varias,I-AMOROSA
900,personas,I-AMOROSA
900,al,I-AMOROSA
900,mismo,I-AMOROSA
900,tiempo,I-AMOROSA
901,Me,B-AMOROSA
901,siento,I-AMOROSA
901,confundido,I-AMOROSA
901,cuando,B-AMOROSA
901,me,I-AMOROSA
901,gustaban,I-AMOROSA
901,varias,I-AMOROSA
901,personas,B-AMOROSA
901,al,I-AMOROSA
901,mismo,I-AMOROSA
901,tiempo,I-AMOROSA
902,Deseaba,I-AMOROSA
902,profundamente,I-AMOROSA
902,sentirme,I-AMOROSA
902,elegida,I-AMOROSA
903,Deseaba,I-AMOROSA
903,profundamente,I-AMOROSA
903,sentirme,I-AMOROSA
903,correspondida,B-AMOROSA
904,Me,I-AMOROSA
904,aferraba,I-AMOROSA
904,emocionalmente,I-AMOROSA
904,a,I-AMOROSA
904,personas,I-AMOROSA
904,que,I-AMOROSA
904,no,I-AMOROSA
904,estaban,I-AMOROSA
904,disponibles,I-AMOROSA
905,Me,I-AMOROSA
905,involucré,B-AMOROSA
905,emocionalmente,I-AMOROSA
905,con,I-AMOROSA
905,alguien,I-AMOROSA
905,que,B-AMOROSA
905,tenía,I-AMOROSA
905,pareja,I-AMOROSA
906,Me,I-AMOROSA
906,cuesta,B-AMOROSA
906,soltar,I-AMOROSA
906,relaciones,I-AMOROSA
906,incluso,I-AMOROSA
906,cuando,I-AMOROSA
906,eran,I-AMOROSA
906,inestables,I-AMOROSA
907,Expreso,I-AMOROSA
907,mi,I-AMOROSA
907,amor,B-AMOROSA
907,de,I-AMOROSA
907,forma,I-AMOROSA
907,exagerada,I-AMOROSA
907,o,I-AMOROSA
907,cursi,I-AMOROSA
908,Me,I-AMOROSA
908,encierro,I-AMOROSA
908,en,B-AMOROSA
908,mi,I-AMOROSA
908,imaginacion,I-AMOROSA
908,a,I-AMOROSA
908,menudo,I-AMOROSA
909,Rogaba,I-AMOROSA
909,a,I-AMOROSA
909,personas,I-AMOROSA
909,para,B-AMOROSA
909,que,I-AMOROSA
909,fuera,I-AMOROSA
909,mi,I-AMOROSA
909,novio,I-AMOROSA
910,Rogaba,I-AMOROSA
910,a,I-AMOROSA
910,personas,I-AMOROSA
910,para,B-PERSONAL
910,que,I-PERSONAL
910,fuera,I-PERSONAL
910,mi,I-PERSONAL
910,novia,I-PERSONAL
911,Deseaba,I-PERSONAL
911,profundamente,I-PERSONAL
911,sentirme,B-AMOROSA
911,elegido,I-AMOROSA
912,Deseaba,I-AMOROSA
912,profundamente,I-AMOROSA
912,sentirme,I-AMOROSA
912,correspondido,I-AMOROSA
913,generalmente,I-AMOROSA
913,no,I-AMOROSA
913,me,B-AMOROSA
913,siento,I-AMOROSA
913,correspondida,I-AMOROSA
913,cuando,I-AMOROSA
913,yo,I-AMOROSA
913,me,I-AMOROSA
913,entrego,I-AMOROSA
913,totalmente,I-AMOROSA
914,Proceso,B-AMOROSA
914,mis,I-AMOROSA
914,emociones,I-AMOROSA
914,escribiendo,I-AMOROSA
914,un,B-AMOROSA
914,diario,I-AMOROSA
915,Idealizar,I-AMOROSA
915,es,I-AMOROSA
915,una,B-AMOROSA
915,forma,I-AMOROSA
915,de,I-AMOROSA
915,protegerme,I-AMOROSA
915,del,I-AMOROSA
915,rechazo.,I-AMOROSA
916,Me,I-AMOROSA
916,siento,I-AMOROSA
916,confundida,I-AMOROSA
916,sobre,I-AMOROSA
916,lo,B-PERSONAL
916,que,I-PERSONAL
916,quería,I-PERSONAL
916,emocionalmente,I-PERSONAL
917,Prefería,I-PERSONAL
917,soñar,I-PERSONAL
917,con,B-PERSONAL
917,el,I-PERSONAL
917,amor,I-PERSONAL
917,antes,I-PERSONAL
917,que,I-PERSONAL
917,enfrentarlo,I-PERSONAL
918,Construyo,I-PERSONAL
918,narrativas,I-PERSONAL
918,románticas,B-PERSONAL
918,para,I-PERSONAL
918,sentirme,I-PERSONAL
918,especial,I-PERSONAL
919,Me,I-PERSONAL
919,costaba,I-PERSONAL
919,socializar,I-PERSONAL
919,directamente,I-PERSONAL
919,con,B-PERSONAL
919,las,I-PERSONAL
919,personas,I-PERSONAL
919,que,I-PERSONAL
919,me,I-PERSONAL
919,gustaban,I-PERSONAL
920,Mi,I-PERSONAL
920,prioridad,I-PERSONAL
920,durante,B-PERSONAL
920,muchos,I-PERSONAL
920,años,I-PERSONAL
920,fue,I-PERSONAL
920,cumplir,I-PERSONAL
920,con,I-PERSONAL
920,la,B-AMOROSA
920,escuela,I-AMOROSA
921,Mi,I-AMOROSA
921,proceso,I-AMOROSA
921,de,I-AMOROSA
921,maduración,I-AMOROSA
921,emocional,I-AMOROSA
921,estuvo,I-AMOROSA
921,ligado,I-AMOROSA
921,a,I-AMOROSA
921,mi,B-TRABAJO
921,formación,I-TRABAJO
921,académica,I-TRABAJO
922,en,I-TRABAJO
922,mi,I-TRABAJO
922,escuela,I-TRABAJO
922,son,I-TRABAJO
922,muy,I-TRABAJO
922,exigentes,I-TRABAJO
923,siento,I-TRABAJO
923,que,B-TRABAJO
923,mi,I-TRABAJO
923,novia,I-TRABAJO
923,no,I-TRABAJO
923,me,I-TRABAJO
923,apoya,I-TRABAJO
924,siento,I-TRABAJO
924,que,I-TRABAJO
924,mi,I-TRABAJO
924,novio,I-TRABAJO
924,no,I-TRABAJO
924,me,B-TRABAJO
924,apoya,I-TRABAJO
925,Mi,I-TRABAJO
925,novia,I-TRABAJO
925,me,I-TRABAJO
925,deja,I-TRABAJO
925,abajo,B-AMOROSA
925,en,I-AMOROSA
925,los,I-AMOROSA
925,proyectos,I-AMOROSA
926,Mi,I-AMOROSA
926,novio,I-AMOROSA
926,me,I-AMOROSA
926,deja,B-AMOROSA
926,abajo,I-AMOROSA
926,en,I-AMOROSA
926,los,I-AMOROSA
926,proyectos,I-AMOROSA
927,Me,I-AMOROSA
927,voy,I-AMOROSA
927,a,B-AMOROSA
927,casar,I-AMOROSA
928,Hice,I-AMOROSA
928,que,I-AMOROSA
928,una,I-AMOROSA
928,persona,I-AMOROSA
928,terminara,I-AMOROSA
928,su,I-AMOROSA
928,relacion,B-AMOROSA
928,por,I-AMOROSA
928,mi,I-AMOROSA
929,yo,I-AMOROSA
929,siempre,I-AMOROSA
929,he,I-AMOROSA
929,sido,I-AMOROSA
929,una,I-AMOROSA
929,niña,B-AMOROSA
929,muy,I-AMOROSA
929,gritona,I-AMOROSA
930,extraño,I-AMOROSA
930,mucho,B-AMOROSA
930,a,I-AMOROSA
930,mi,I-AMOROSA
930,ex,I-AMOROSA
931,Hacía,I-AMOROSA
931,muchas,I-AMOROSA
931,cosas,I-AMOROSA
931,a,I-AMOROSA
931,escondidas,I-AMOROSA
931,por,B-PERSONAL
931,miedo,I-PERSONAL
931,a,I-PERSONAL
931,la,I-PERSONAL
931,reacción,I-PERSONAL
931,de,I-PERSONAL
931,mi,I-PERSONAL
931,mamá,I-PERSONAL
932,Mi,B-AMOROSA
932,mamá,I-AMOROSA
932,cuestionaba,I-AMOROSA
932,mis,I-AMOROSA
932,decisiones,I-AMOROSA
933,Mi,B-FAMILIAR
933,papá,I-FAMILIAR
933,cuestionaba,I-FAMILIAR
933,mis,I-FAMILIAR
933,decisiones,I-FAMILIAR
934,Mi,I-FAMILIAR
934,mamá,I-FAMILIAR
934,siempre,I-FAMILIAR
934,estuvo,I-FAMILIAR
934,presente,I-FAMILIAR
935,Mi,I-FAMILIAR
935,papá,I-FAMILIAR
935,siempre,I-FAMILIAR
935,estuvo,B-FAMILIAR
935,presente,I-FAMILIAR
936,Mis,I-FAMILIAR
936,padres,I-FAMILIAR
936,siempre,I-FAMILIAR
936,estuvieron,B-FAMILIAR
936,presentes,I-FAMILIAR
937,Mis,I-FAMILIAR
937,padres,I-FAMILIAR
937,no,I-FAMILIAR
937,me,B-FAMILIAR
937,apoyaban,I-FAMILIAR
937,en,I-FAMILIAR
937,mis,I-FAMILIAR
937,decisiones,I-FAMILIAR
937,vocacionales,B-FAMILIAR
938,Mi,I-FAMILIAR
938,hermana,I-FAMILIAR
938,fue,I-FAMILIAR
938,un,I-FAMILIAR
938,apoyo,B-FAMILIAR
938,emocional,I-FAMILIAR
938,importante,I-FAMILIAR
939,Mi,I-FAMILIAR
939,hermano,I-FAMILIAR
939,fue,B-FAMILIAR
939,un,I-FAMILIAR
939,apoyo,I-FAMILIAR
939,emocional,I-FAMILIAR
940,Mi,I-FAMILIAR
940,hermano,I-FAMILIAR
940,me,I-FAMILIAR
940,apoyo,I-FAMILIAR
940,mucho,I-FAMILIAR
941,Mi,B-FAMILIAR
941,hermana,I-FAMILIAR
941,me,I-FAMILIAR
941,apoyo,I-FAMILIAR
941,mucho,I-FAMILIAR
942,Mi,I-FAMILIAR
942,familia,I-FAMILIAR
942,me,B-FAMILIAR
942,inculco,I-FAMILIAR
942,muchos,I-FAMILIAR
942,miedos,I-FAMILIAR
943,Siento,I-FAMILIAR
943,que,I-FAMILIAR
943,me,B-FAMILIAR
943,falta,I-FAMILIAR
943,apoyo,I-FAMILIAR
943,de,I-FAMILIAR
943,mis,I-FAMILIAR
943,padres,B-FAMILIAR
943,muchas,I-FAMILIAR
943,veces,I-FAMILIAR
944,Viví,I-FAMILIAR
944,una,I-FAMILIAR
944,ruptura,B-FAMILIAR
944,amorosa,I-FAMILIAR
944,justo,I-FAMILIAR
944,antes,I-FAMILIAR
944,de,I-FAMILIAR
944,entrar,I-FAMILIAR
944,a,B-FAMILIAR
944,la,I-FAMILIAR
944,universidad,I-FAMILIAR
945,Comenze,I-FAMILIAR
945,una,I-FAMILIAR
945,una,I-FAMILIAR
945,etapa,I-FAMILIAR
945,con,I-FAMILIAR
945,el,I-FAMILIAR
945,corazon,I-FAMILIAR
945,roto,B-AMOROSA
946,Entré,I-AMOROSA
946,a,I-AMOROSA
946,una,I-AMOROSA
946,nueva,I-AMOROSA
946,etapa,I-AMOROSA
946,académica,I-AMOROSA
946,con,I-AMOROSA
946,el,I-AMOROSA
946,corazón,I-AMOROSA
946,roto,I-AMOROSA
947,entre,B-AMOROSA
947,a,I-AMOROSA
947,la,I-AMOROSA
947,universidad,I-AMOROSA
947,con,I-AMOROSA
947,el,I-AMOROSA
947,corazon,I-AMOROSA
947,roto,I-AMOROSA
948,Me,B-AMOROSA
948,enamoraba,I-AMOROSA
948,casi,I-AMOROSA
948,de,I-AMOROSA
948,cualquiera,I-AMOROSA
949,idealizo,I-AMOROSA
949,a,I-AMOROSA
949,las,I-AMOROSA
949,personas,I-AMOROSA
950,idealizo,I-AMOROSA
950,a,B-AMOROSA
950,mis,I-AMOROSA
950,crushes,I-AMOROSA
951,Me,I-AMOROSA
951,enamoro,I-AMOROSA
951,solo,I-AMOROSA
951,con,I-AMOROSA
951,miradas,I-AMOROSA
952,Sentía,B-AMOROSA
952,ilusión,I-AMOROSA
952,intensa,I-AMOROSA
952,aunque,I-AMOROSA
952,nunca,I-AMOROSA
952,hubiera,B-AMOROSA
952,una,I-AMOROSA
952,relación,I-AMOROSA
952,real,I-AMOROSA
953,Deseaba,B-AMOROSA
953,que,I-AMOROSA
953,una,I-AMOROSA
953,historia,I-AMOROSA
953,amorosa,B-AMOROSA
953,se,I-AMOROSA
953,diera,I-AMOROSA
954,Me,I-AMOROSA
954,gustaba,I-AMOROSA
954,alguien,B-AMOROSA
954,durante,I-AMOROSA
954,años,I-AMOROSA
954,sin,I-AMOROSA
954,que,I-AMOROSA
954,hubiera,I-AMOROSA
954,contacto,I-AMOROSA
954,real,I-AMOROSA
955,El,I-AMOROSA
955,ultimo,B-AMOROSA
955,amor,I-AMOROSA
955,que,I-AMOROSA
955,tuve,I-AMOROSA
955,dolio,I-AMOROSA
955,muchisimo,I-AMOROSA
956,He,I-AMOROSA
956,tenido,B-AMOROSA
956,miedo,I-AMOROSA
956,de,I-AMOROSA
956,volver,I-AMOROSA
956,a,I-AMOROSA
956,sentir,I-AMOROSA
956,tanto,I-AMOROSA
956,como,I-AMOROSA
956,antes,I-AMOROSA
957,En,I-AMOROSA
957,algún,B-AMOROSA
957,momento,I-AMOROSA
957,dejé,I-AMOROSA
957,de,I-AMOROSA
957,permitirme,I-AMOROSA
957,sentir,I-AMOROSA
957,para,I-AMOROSA
957,evitar,B-AMOROSA
957,el,I-AMOROSA
957,dolor,I-AMOROSA
958,Amar,I-AMOROSA
958,es,I-AMOROSA
958,muy,I-AMOROSA
958,dificil,I-AMOROSA
959,Aun,I-AMOROSA
959,sigo,I-AMOROSA
959,buscando,I-AMOROSA
959,el,B-AMOROSA
959,amor,I-AMOROSA
960,Hoy,I-AMOROSA
960,sigo,I-AMOROSA
960,buscando,I-AMOROSA
960,el,I-AMOROSA
960,amor,I-AMOROSA
961,intento,I-AMOROSA
961,reflexionar,I-AMOROSA
961,de,I-AMOROSA
961,la,I-AMOROSA
961,vida,B-AMOROSA
962,intento,I-AMOROSA
962,decidir,I-AMOROSA
962,que,I-AMOROSA
962,quiero,B-AMOROSA
962,hacer,I-AMOROSA
962,con,I-AMOROSA
962,mi,I-AMOROSA
962,vida,I-AMOROSA
963,Dejé,B-AMOROSA
963,de,I-AMOROSA
963,ser,I-AMOROSA
963,tan,I-AMOROSA
963,tímida,I-AMOROSA
963,con,B-PERSONAL
963,el,I-PERSONAL
963,paso,I-PERSONAL
963,del,I-PERSONAL
963,tiempo.,I-PERSONAL
964,Aprendí,B-PERSONAL
964,a,I-PERSONAL
964,escuchar,I-PERSONAL
964,a,I-PERSONAL
964,las,I-PERSONAL
964,personas,I-PERSONAL
964,sin,I-PERSONAL
964,sentir,I-PERSONAL
964,miedo,B-PERSONAL
965,siento,I-PERSONAL
965,miedo,I-PERSONAL
965,el,I-PERSONAL
965,platicar,I-PERSONAL
965,con,I-PERSONAL
965,personas,I-PERSONAL
966,Sentía,I-PERSONAL
966,frustración,I-PERSONAL
966,por,I-PERSONAL
966,no,B-PERSONAL
966,poder,I-PERSONAL
966,hacer,I-PERSONAL
966,cosas,I-PERSONAL
966,simples,I-PERSONAL
966,que,I-PERSONAL
966,deseaba,I-PERSONAL
967,Busco,I-PERSONAL
967,superarme,I-PERSONAL
968,Intento,B-PERSONAL
968,protegerme,I-PERSONAL
968,del,I-PERSONAL
968,dolor,I-PERSONAL
968,todo,I-PERSONAL
968,lo,I-PERSONAL
968,que,B-PERSONAL
968,puedo,I-PERSONAL
969,me,I-PERSONAL
969,cerre,I-PERSONAL
969,emocionalmente,I-PERSONAL
970,Con,I-PERSONAL
970,el,I-PERSONAL
970,tiempo,I-PERSONAL
970,me,I-PERSONAL
970,fui,I-PERSONAL
